book_id	branch_id	no_of_copies
0312964250	1	0
0312964250	2	1
0312964250	3	1
0312964250	4	1
0312964250	5	1
0446400580	1	1
0446400580	2	1
0446400580	3	1
0446400580	4	1
0446400580	5	1
034531784X	1	1
034531784X	2	2
034531784X	3	1
034531784X	4	1
034531784X	5	0
0345346912	1	1
0345346912	2	1
0345346912	3	0
0345346912	4	1
0345346912	5	0
0671008803	1	1
0671008803	2	1
0671008803	3	1
0671008803	4	1
0671008803	5	0
0345311639	1	0
0345311639	2	1
0345311639	3	1
0345311639	4	1
0345311639	5	1
0345283716	1	1
0345283716	2	1
0345283716	3	1
0345283716	4	1
0345283716	5	1
0345329457	1	1
0345329457	2	1
0345329457	3	1
0345329457	4	1
0345329457	5	1
0935127291	1	0
0935127291	2	0
0935127291	3	0
0935127291	4	1
0935127291	5	1
0671503618	1	1
0671503618	2	1
0671503618	3	1
0671503618	4	0
0671503618	5	1
0879801107	1	1
0879801107	2	0
0879801107	3	0
0879801107	4	1
0879801107	5	0
0887330045	1	1
0887330045	2	1
0887330045	3	1
0887330045	4	1
0887330045	5	0
1558172378	1	1
1558172378	2	1
1558172378	3	0
1558172378	4	1
1558172378	5	0
094383208X	1	0
094383208X	2	1
094383208X	3	1
094383208X	4	1
094383208X	5	1
0879493046	1	1
0879493046	2	1
0879493046	3	1
0879493046	4	1
0879493046	5	1
0312958838	1	1
0312958838	2	1
0312958838	3	1
0312958838	4	1
0312958838	5	1
0440100259	1	1
0440100259	2	1
0440100259	3	1
0440100259	4	1
0440100259	5	1
0234770554	1	0
0234770554	2	1
0234770554	3	1
0234770554	4	1
0234770554	5	0
0394733312	1	0
0394733312	2	0
0394733312	3	0
0394733312	4	1
0394733312	5	1
0894872281	1	1
0894872281	2	1
0894872281	3	1
0894872281	4	1
0894872281	5	0
0821717510	1	1
0821717510	2	1
0821717510	3	1
0821717510	4	1
0821717510	5	1
0821717529	1	1
0821717529	2	1
0821717529	3	1
0821717529	4	1
0821717529	5	0
0571130143	1	0
0571130143	2	1
0571130143	3	1
0571130143	4	0
0571130143	5	1
1561840599	1	0
1561840599	2	1
1561840599	3	1
1561840599	4	1
1561840599	5	1
1561841536	1	0
1561841536	2	1
1561841536	3	0
1561841536	4	1
1561841536	5	1
0887330630	1	1
0887330630	2	0
0887330630	3	1
0887330630	4	1
0887330630	5	1
0786703873	1	1
0786703873	2	1
0786703873	3	0
0786703873	4	0
0786703873	5	1
0886776244	1	1
0886776244	2	1
0886776244	3	1
0886776244	4	1
0886776244	5	1
0445204524	1	1
0445204524	2	0
0445204524	3	1
0445204524	4	1
0445204524	5	0
0066210844	1	1
0066210844	2	1
0066210844	3	1
0066210844	4	1
0066210844	5	0
0345384210	1	2
0345384210	2	1
0345384210	3	1
0345384210	4	1
0345384210	5	0
0312909233	1	1
0312909233	2	1
0312909233	3	1
0312909233	4	0
0312909233	5	1
0879977388	1	1
0879977388	2	0
0879977388	3	1
0879977388	4	1
0879977388	5	1
0786706473	1	0
0786706473	2	2
0786706473	3	1
0786706473	4	1
0786706473	5	0
0743412419	1	1
0743412419	2	0
0743412419	3	1
0743412419	4	1
0743412419	5	1
0425126021	1	1
0425126021	2	1
0425126021	3	1
0425126021	4	1
0425126021	5	1
087542127X	1	1
087542127X	2	1
087542127X	3	0
087542127X	4	0
087542127X	5	1
0061057525	1	0
0061057525	2	0
0061057525	3	1
0061057525	4	1
0061057525	5	1
0140182926	1	1
0140182926	2	1
0140182926	3	1
0140182926	4	0
0140182926	5	1
0140261184	1	1
0140261184	2	1
0140261184	3	1
0140261184	4	1
0140261184	5	0
0140139125	1	1
0140139125	2	1
0140139125	3	1
0140139125	4	0
0140139125	5	1
1567184731	1	0
1567184731	2	1
1567184731	3	0
1567184731	4	0
1567184731	5	1
1852278862	1	0
1852278862	2	1
1852278862	3	1
1852278862	4	0
1852278862	5	1
0140035206	1	0
0140035206	2	1
0140035206	3	1
0140035206	4	0
0140035206	5	1
0140023747	1	1
0140023747	2	0
0140023747	3	1
0140023747	4	1
0140023747	5	1
0007155093	1	0
0007155093	2	0
0007155093	3	1
0007155093	4	1
0007155093	5	1
0671037390	1	0
0671037390	2	1
0671037390	3	1
0671037390	4	0
0671037390	5	1
0671015850	1	1
0671015850	2	1
0671015850	3	1
0671015850	4	1
0671015850	5	1
0749930632	1	0
0749930632	2	0
0749930632	3	1
0749930632	4	1
0749930632	5	0
0553282182	1	1
0553282182	2	1
0553282182	3	1
0553282182	4	1
0553282182	5	1
0671037382	1	0
0671037382	2	1
0671037382	3	1
0671037382	4	0
0671037382	5	0
0413519503	1	0
0413519503	2	0
0413519503	3	1
0413519503	4	0
0413519503	5	0
0340693096	1	1
0340693096	2	1
0340693096	3	1
0340693096	4	1
0340693096	5	1
3426195593	1	1
3426195593	2	1
3426195593	3	1
3426195593	4	1
3426195593	5	1
3404129490	1	1
3404129490	2	0
3404129490	3	1
3404129490	4	1
3404129490	5	0
3596505151	1	1
3596505151	2	1
3596505151	3	1
3596505151	4	1
3596505151	5	1
3518100734	1	1
3518100734	2	0
3518100734	3	1
3518100734	4	1
3518100734	5	1
3596224284	1	1
3596224284	2	0
3596224284	3	0
3596224284	4	0
3596224284	5	1
340413348X	1	1
340413348X	2	1
340413348X	3	1
340413348X	4	1
340413348X	5	1
0749719745	1	1
0749719745	2	0
0749719745	3	1
0749719745	4	1
0749719745	5	1
1841150770	1	1
1841150770	2	1
1841150770	3	0
1841150770	4	1
1841150770	5	1
0099286572	1	0
0099286572	2	1
0099286572	3	1
0099286572	4	1
0099286572	5	1
3125781108	1	0
3125781108	2	0
3125781108	3	1
3125781108	4	1
3125781108	5	1
312577540X	1	0
312577540X	2	1
312577540X	3	1
312577540X	4	1
312577540X	5	1
3518365010	1	1
3518365010	2	1
3518365010	3	1
3518365010	4	1
3518365010	5	1
3442161177	1	1
3442161177	2	1
3442161177	3	0
3442161177	4	1
3442161177	5	0
3442139112	1	1
3442139112	2	1
3442139112	3	0
3442139112	4	1
3442139112	5	1
3404148657	1	1
3404148657	2	1
3404148657	3	1
3404148657	4	1
3404148657	5	0
3746652618	1	1
3746652618	2	1
3746652618	3	1
3746652618	4	1
3746652618	5	1
3502518998	1	0
3502518998	2	1
3502518998	3	1
3502518998	4	1
3502518998	5	1
3548256171	1	1
3548256171	2	1
3548256171	3	1
3548256171	4	1
3548256171	5	1
3426080648	1	1
3426080648	2	1
3426080648	3	0
3426080648	4	1
3426080648	5	0
3442450322	1	1
3442450322	2	1
3442450322	3	1
3442450322	4	1
3442450322	5	0
3453146972	1	0
3453146972	2	1
3453146972	3	1
3453146972	4	1
3453146972	5	1
3404118251	1	1
3404118251	2	1
3404118251	3	1
3404118251	4	1
3404118251	5	1
0752218751	1	1
0752218751	2	1
0752218751	3	1
0752218751	4	1
0752218751	5	1
186046808X	1	1
186046808X	2	1
186046808X	3	1
186046808X	4	1
186046808X	5	1
0684873753	1	1
0684873753	2	0
0684873753	3	1
0684873753	4	0
0684873753	5	1
0152020683	1	1
0152020683	2	0
0152020683	3	1
0152020683	4	1
0152020683	5	1
0385503466	1	1
0385503466	2	1
0385503466	3	1
0385503466	4	0
0385503466	5	1
0767901843	1	1
0767901843	2	1
0767901843	3	1
0767901843	4	1
0767901843	5	1
0671020110	1	1
0671020110	2	0
0671020110	3	1
0671020110	4	1
0671020110	5	1
0373484429	1	1
0373484429	2	1
0373484429	3	1
0373484429	4	1
0373484429	5	0
0671042920	1	0
0671042920	2	1
0671042920	3	1
0671042920	4	1
0671042920	5	0
0446524999	1	1
0446524999	2	0
0446524999	3	0
0446524999	4	0
0446524999	5	1
0767908260	1	1
0767908260	2	1
0767908260	3	1
0767908260	4	0
0767908260	5	1
0140434682	1	1
0140434682	2	1
0140434682	3	0
0140434682	4	1
0140434682	5	1
0140434127	1	0
0140434127	2	1
0140434127	3	1
0140434127	4	1
0140434127	5	1
0140154515	1	0
0140154515	2	1
0140154515	3	0
0140154515	4	1
0140154515	5	1
0140432809	1	1
0140432809	2	1
0140432809	3	1
0140432809	4	1
0140432809	5	1
014051290X	1	1
014051290X	2	1
014051290X	3	1
014051290X	4	0
014051290X	5	1
0140445285	1	1
0140445285	2	1
0140445285	3	1
0140445285	4	1
0140445285	5	0
0140445625	1	1
0140445625	2	0
0140445625	3	1
0140445625	4	1
0140445625	5	1
0140194886	1	1
0140194886	2	1
0140194886	3	0
0140194886	4	1
0140194886	5	1
1573220922	1	1
1573220922	2	1
1573220922	3	1
1573220922	4	1
1573220922	5	1
0140466606	1	0
0140466606	2	1
0140466606	3	0
0140466606	4	1
0140466606	5	1
0140188517	1	1
0140188517	2	0
0140188517	3	0
0140188517	4	0
0140188517	5	1
0060171928	1	1
0060171928	2	0
0060171928	3	1
0060171928	4	1
0060171928	5	1
0140587489	1	1
0140587489	2	0
0140587489	3	1
0140587489	4	1
0140587489	5	0
0310239729	1	1
0310239729	2	0
0310239729	3	1
0310239729	4	1
0310239729	5	1
0684717654	1	1
0684717654	2	0
0684717654	3	1
0684717654	4	1
0684717654	5	1
0786913339	1	1
0786913339	2	0
0786913339	3	1
0786913339	4	0
0786913339	5	1
0515041858	1	1
0515041858	2	0
0515041858	3	0
0515041858	4	0
0515041858	5	0
0515041866	1	0
0515041866	2	0
0515041866	3	1
0515041866	4	0
0515041866	5	1
0515035084	1	1
0515035084	2	1
0515035084	3	1
0515035084	4	1
0515035084	5	1
0345409876	1	0
0345409876	2	1
0345409876	3	1
0345409876	4	1
0345409876	5	0
0679724516	1	1
0679724516	2	1
0679724516	3	1
0679724516	4	1
0679724516	5	1
0679763309	1	1
0679763309	2	1
0679763309	3	1
0679763309	4	1
0679763309	5	0
0393027414	1	1
0393027414	2	1
0393027414	3	1
0393027414	4	0
0393027414	5	1
0813522137	1	0
0813522137	2	1
0813522137	3	0
0813522137	4	1
0813522137	5	1
0375757295	1	1
0375757295	2	0
0375757295	3	1
0375757295	4	1
0375757295	5	1
0425183971	1	0
0425183971	2	1
0425183971	3	1
0425183971	4	1
0425183971	5	0
0582292190	1	0
0582292190	2	1
0582292190	3	0
0582292190	4	0
0582292190	5	1
067973225X	1	1
067973225X	2	0
067973225X	3	1
067973225X	4	0
067973225X	5	1
0060174900	1	1
0060174900	2	1
0060174900	3	1
0060174900	4	0
0060174900	5	0
1879237741	1	0
1879237741	2	1
1879237741	3	1
1879237741	4	1
1879237741	5	1
0375704469	1	0
0375704469	2	1
0375704469	3	1
0375704469	4	1
0375704469	5	0
0894803204	1	1
0894803204	2	1
0894803204	3	1
0894803204	4	1
0894803204	5	1
093158079X	1	1
093158079X	2	1
093158079X	3	1
093158079X	4	1
093158079X	5	1
0486270521	1	1
0486270521	2	1
0486270521	3	1
0486270521	4	1
0486270521	5	1
0449200248	1	0
0449200248	2	0
0449200248	3	1
0449200248	4	0
0449200248	5	1
0937858668	1	1
0937858668	2	1
0937858668	3	0
0937858668	4	1
0937858668	5	0
0684839075	1	1
0684839075	2	1
0684839075	3	1
0684839075	4	1
0684839075	5	1
0140266933	1	0
0140266933	2	1
0140266933	3	1
0140266933	4	0
0140266933	5	1
0684818981	1	0
0684818981	2	1
0684818981	3	1
0684818981	4	1
0684818981	5	1
1862042055	1	1
1862042055	2	1
1862042055	3	1
1862042055	4	1
1862042055	5	1
068482499X	1	1
068482499X	2	1
068482499X	3	0
068482499X	4	0
068482499X	5	0
0020199856	1	1
0020199856	2	1
0020199856	3	1
0020199856	4	1
0020199856	5	0
1558508473	1	0
1558508473	2	1
1558508473	3	0
1558508473	4	1
1558508473	5	0
0441007813	1	1
0441007813	2	1
0441007813	3	1
0441007813	4	0
0441007813	5	1
0804002800	1	0
0804002800	2	0
0804002800	3	0
0804002800	4	1
0804002800	5	1
0671680110	1	1
0671680110	2	1
0671680110	3	0
0671680110	4	0
0671680110	5	1
0446609048	1	1
0446609048	2	1
0446609048	3	1
0446609048	4	1
0446609048	5	0
0446606677	1	1
0446606677	2	1
0446606677	3	1
0446606677	4	1
0446606677	5	1
0380790963	1	1
0380790963	2	1
0380790963	3	1
0380790963	4	0
0380790963	5	1
0380790947	1	1
0380790947	2	1
0380790947	3	1
0380790947	4	0
0380790947	5	1
006093316X	1	1
006093316X	2	1
006093316X	3	0
006093316X	4	1
006093316X	5	1
0060909005	1	1
0060909005	2	1
0060909005	3	1
0060909005	4	0
0060909005	5	1
0062731009	1	2
0062731009	2	1
0062731009	3	1
0062731009	4	1
0062731009	5	1
0062731025	1	1
0062731025	2	0
0062731025	3	1
0062731025	4	1
0062731025	5	1
0804001480	1	0
0804001480	2	1
0804001480	3	1
0804001480	4	0
0804001480	5	0
0441005748	1	1
0441005748	2	1
0441005748	3	1
0441005748	4	0
0441005748	5	1
156333609X	1	1
156333609X	2	1
156333609X	3	1
156333609X	4	1
156333609X	5	1
0812566688	1	1
0812566688	2	1
0812566688	3	1
0812566688	4	0
0812566688	5	1
0312860226	1	0
0312860226	2	1
0312860226	3	0
0312860226	4	1
0312860226	5	1
0812540026	1	1
0812540026	2	1
0812540026	3	1
0812540026	4	1
0812540026	5	1
0811824225	1	1
0811824225	2	1
0811824225	3	1
0811824225	4	0
0811824225	5	1
1889295000	1	1
1889295000	2	1
1889295000	3	1
1889295000	4	0
1889295000	5	1
0786808012	1	0
0786808012	2	1
0786808012	3	1
0786808012	4	1
0786808012	5	0
0385285019	1	0
0385285019	2	1
0385285019	3	1
0385285019	4	1
0385285019	5	1
1573245003	1	0
1573245003	2	0
1573245003	3	1
1573245003	4	0
1573245003	5	1
0380802317	1	1
0380802317	2	1
0380802317	3	1
0380802317	4	1
0380802317	5	0
0821771418	1	1
0821771418	2	1
0821771418	3	0
0821771418	4	1
0821771418	5	0
0385484011	1	0
0385484011	2	1
0385484011	3	0
0385484011	4	0
0385484011	5	0
0452281458	1	1
0452281458	2	1
0452281458	3	1
0452281458	4	1
0452281458	5	1
0452281431	1	1
0452281431	2	1
0452281431	3	1
0452281431	4	1
0452281431	5	1
0440210038	1	1
0440210038	2	1
0440210038	3	1
0440210038	4	0
0440210038	5	1
1551668483	1	0
1551668483	2	1
1551668483	3	0
1551668483	4	0
1551668483	5	1
0380795736	1	0
0380795736	2	1
0380795736	3	1
0380795736	4	1
0380795736	5	1
0312191189	1	0
0312191189	2	0
0312191189	3	1
0312191189	4	1
0312191189	5	0
074340596X	1	1
074340596X	2	1
074340596X	3	0
074340596X	4	1
074340596X	5	0
0821771159	1	1
0821771159	2	1
0821771159	3	1
0821771159	4	1
0821771159	5	1
1551668289	1	1
1551668289	2	1
1551668289	3	1
1551668289	4	1
1551668289	5	0
0061014788	1	1
0061014788	2	1
0061014788	3	1
0061014788	4	1
0061014788	5	1
0345317211	1	0
0345317211	2	1
0345317211	3	1
0345317211	4	1
0345317211	5	1
0451526120	1	1
0451526120	2	0
0451526120	3	1
0451526120	4	0
0451526120	5	0
0449215024	1	1
0449215024	2	1
0449215024	3	0
0449215024	4	1
0449215024	5	1
0552142506	1	1
0552142506	2	1
0552142506	3	0
0552142506	4	2
0552142506	5	1
0425176088	1	1
0425176088	2	1
0425176088	3	0
0425176088	4	1
0425176088	5	1
0440216974	1	1
0440216974	2	1
0440216974	3	0
0440216974	4	1
0440216974	5	0
0451170113	1	0
0451170113	2	0
0451170113	3	1
0451170113	4	1
0451170113	5	0
0316153915	1	0
0316153915	2	1
0316153915	3	1
0316153915	4	1
0316153915	5	1
0425155722	1	0
0425155722	2	0
0425155722	3	0
0425155722	4	0
0425155722	5	0
0425189031	1	1
0425189031	2	1
0425189031	3	1
0425189031	4	0
0425189031	5	1
0671015443	1	1
0671015443	2	0
0671015443	3	0
0671015443	4	1
0671015443	5	1
0440236665	1	1
0440236665	2	1
0440236665	3	0
0440236665	4	1
0440236665	5	1
0425049264	1	0
0425049264	2	1
0425049264	3	1
0425049264	4	1
0425049264	5	1
0812551486	1	1
0812551486	2	0
0812551486	3	1
0812551486	4	1
0812551486	5	1
081257639X	1	0
081257639X	2	1
081257639X	3	1
081257639X	4	0
081257639X	5	0
0736618198	1	1
0736618198	2	1
0736618198	3	0
0736618198	4	0
0736618198	5	0
0061007153	1	1
0061007153	2	1
0061007153	3	1
0061007153	4	1
0061007153	5	1
0380011220	1	0
0380011220	2	0
0380011220	3	1
0380011220	4	1
0380011220	5	1
0451525884	1	1
0451525884	2	0
0451525884	3	1
0451525884	4	1
0451525884	5	0
034539092X	1	0
034539092X	2	1
034539092X	3	0
034539092X	4	1
034539092X	5	1
0345323173	1	1
0345323173	2	0
0345323173	3	0
0345323173	4	1
0345323173	5	1
0345378784	1	1
0345378784	2	0
0345378784	3	1
0345378784	4	1
0345378784	5	1
0441703534	1	1
0441703534	2	1
0441703534	3	1
0441703534	4	1
0441703534	5	1
0345349520	1	0
0345349520	2	1
0345349520	3	1
0345349520	4	1
0345349520	5	1
0886776554	1	1
0886776554	2	0
0886776554	3	1
0886776554	4	1
0886776554	5	0
0002243776	1	1
0002243776	2	1
0002243776	3	1
0002243776	4	0
0002243776	5	0
0385491107	1	1
0385491107	2	0
0385491107	3	1
0385491107	4	1
0385491107	5	0
0786209542	1	1
0786209542	2	1
0786209542	3	1
0786209542	4	1
0786209542	5	1
0385720955	1	1
0385720955	2	1
0385720955	3	1
0385720955	4	1
0385720955	5	1
0751510610	1	0
0751510610	2	1
0751510610	3	1
0751510610	4	1
0751510610	5	0
0743442245	1	0
0743442245	2	0
0743442245	3	1
0743442245	4	1
0743442245	5	1
0571168639	1	1
0571168639	2	1
0571168639	3	1
0571168639	4	1
0571168639	5	0
0142002003	1	1
0142002003	2	0
0142002003	3	0
0142002003	4	0
0142002003	5	1
0330480952	1	1
0330480952	2	1
0330480952	3	0
0330480952	4	0
0330480952	5	1
0758203888	1	1
0758203888	2	1
0758203888	3	1
0758203888	4	1
0758203888	5	1
3596282756	1	1
3596282756	2	0
3596282756	3	1
3596282756	4	1
3596282756	5	1
006109868X	1	1
006109868X	2	1
006109868X	3	1
006109868X	4	1
006109868X	5	1
0451208846	1	0
0451208846	2	1
0451208846	3	0
0451208846	4	1
0451208846	5	0
0684867427	1	1
0684867427	2	0
0684867427	3	0
0684867427	4	1
0684867427	5	1
0060520507	1	1
0060520507	2	1
0060520507	3	1
0060520507	4	1
0060520507	5	1
0425184498	1	1
0425184498	2	1
0425184498	3	1
0425184498	4	0
0425184498	5	1
0767915593	1	1
0767915593	2	1
0767915593	3	1
0767915593	4	1
0767915593	5	1
0451196813	1	0
0451196813	2	1
0451196813	3	0
0451196813	4	1
0451196813	5	0
1889853038	1	0
1889853038	2	1
1889853038	3	1
1889853038	4	1
1889853038	5	1
0860681297	1	0
0860681297	2	1
0860681297	3	1
0860681297	4	0
0860681297	5	0
0553212664	1	1
0553212664	2	0
0553212664	3	1
0553212664	4	0
0553212664	5	1
0385319002	1	0
0385319002	2	1
0385319002	3	1
0385319002	4	1
0385319002	5	1
0330482076	1	1
0330482076	2	1
0330482076	3	0
0330482076	4	1
0330482076	5	0
0060294655	1	1
0060294655	2	1
0060294655	3	0
0060294655	4	1
0060294655	5	1
0316057401	1	1
0316057401	2	0
0316057401	3	1
0316057401	4	1
0316057401	5	0
0316777722	1	2
0316777722	2	0
0316777722	3	1
0316777722	4	1
0316777722	5	1
0340682272	1	0
0340682272	2	1
0340682272	3	1
0340682272	4	0
0340682272	5	1
0345376927	1	1
0345376927	2	1
0345376927	3	0
0345376927	4	1
0345376927	5	1
0345347994	1	0
0345347994	2	1
0345347994	3	1
0345347994	4	1
0345347994	5	1
0747230307	1	1
0747230307	2	0
0747230307	3	1
0747230307	4	1
0747230307	5	1
0399511156	1	1
0399511156	2	0
0399511156	3	0
0399511156	4	0
0399511156	5	0
0870946595	1	0
0870946595	2	1
0870946595	3	1
0870946595	4	1
0870946595	5	1
0070145121	1	1
0070145121	2	1
0070145121	3	1
0070145121	4	1
0070145121	5	1
007014530X	1	0
007014530X	2	0
007014530X	3	0
007014530X	4	1
007014530X	5	0
0767904427	1	1
0767904427	2	1
0767904427	3	0
0767904427	4	0
0767904427	5	1
0679723161	1	0
0679723161	2	1
0679723161	3	1
0679723161	4	0
0679723161	5	0
0618066136	1	0
0618066136	2	1
0618066136	3	1
0618066136	4	1
0618066136	5	0
0451458478	1	1
0451458478	2	1
0451458478	3	0
0451458478	4	0
0451458478	5	1
0805052046	1	0
0805052046	2	0
0805052046	3	1
0805052046	4	1
0805052046	5	1
0345447212	1	1
0345447212	2	1
0345447212	3	1
0345447212	4	1
0345447212	5	1
0140276300	1	1
0140276300	2	1
0140276300	3	1
0140276300	4	1
0140276300	5	0
0099143712	1	1
0099143712	2	1
0099143712	3	1
0099143712	4	1
0099143712	5	1
0721401023	1	0
0721401023	2	1
0721401023	3	1
0721401023	4	1
0721401023	5	0
0140234209	1	1
0140234209	2	1
0140234209	3	0
0140234209	4	1
0140234209	5	1
0140252525	1	0
0140252525	2	1
0140252525	3	1
0140252525	4	1
0140252525	5	1
1550541129	1	1
1550541129	2	1
1550541129	3	1
1550541129	4	0
1550541129	5	0
0767903382	1	1
0767903382	2	0
0767903382	3	1
0767903382	4	1
0767903382	5	0
156924703X	1	1
156924703X	2	0
156924703X	3	1
156924703X	4	1
156924703X	5	1
0156012022	1	1
0156012022	2	1
0156012022	3	1
0156012022	4	0
0156012022	5	0
0767902041	1	1
0767902041	2	1
0767902041	3	0
0767902041	4	1
0767902041	5	1
0312283377	1	1
0312283377	2	1
0312283377	3	1
0312283377	4	1
0312283377	5	1
0671679430	1	1
0671679430	2	1
0671679430	3	1
0671679430	4	1
0671679430	5	1
0143033603	1	1
0143033603	2	1
0143033603	3	1
0143033603	4	1
0143033603	5	0
0140283641	1	0
0140283641	2	0
0140283641	3	1
0140283641	4	0
0140283641	5	0
0340728256	1	1
0340728256	2	1
0340728256	3	0
0340728256	4	0
0340728256	5	1
0140285822	1	1
0140285822	2	0
0140285822	3	1
0140285822	4	1
0140285822	5	1
0140277439	1	1
0140277439	2	1
0140277439	3	0
0140277439	4	0
0140277439	5	0
0684853868	1	1
0684853868	2	0
0684853868	3	1
0684853868	4	1
0684853868	5	1
1894294424	1	1
1894294424	2	1
1894294424	3	1
1894294424	4	1
1894294424	5	0
0679767207	1	1
0679767207	2	1
0679767207	3	1
0679767207	4	1
0679767207	5	1
0679455116	1	1
0679455116	2	0
0679455116	3	1
0679455116	4	0
0679455116	5	1
1552782395	1	1
1552782395	2	1
1552782395	3	1
1552782395	4	0
1552782395	5	0
0771054602	1	1
0771054602	2	1
0771054602	3	1
0771054602	4	1
0771054602	5	1
0375724834	1	1
0375724834	2	1
0375724834	3	1
0375724834	4	0
0375724834	5	1
0771095651	1	1
0771095651	2	1
0771095651	3	0
0771095651	4	1
0771095651	5	1
0679724362	1	1
0679724362	2	1
0679724362	3	1
0679724362	4	0
0679724362	5	1
0312135092	1	1
0312135092	2	1
0312135092	3	1
0312135092	4	1
0312135092	5	1
015100658X	1	0
015100658X	2	1
015100658X	3	1
015100658X	4	1
015100658X	5	1
0385333641	1	1
0385333641	2	1
0385333641	3	1
0385333641	4	1
0385333641	5	0
0345417941	1	1
0345417941	2	1
0345417941	3	0
0345417941	4	1
0345417941	5	1
0385720467	1	1
0385720467	2	1
0385720467	3	1
0385720467	4	1
0385720467	5	1
0771041837	1	1
0771041837	2	0
0771041837	3	0
0771041837	4	1
0771041837	5	1
0684803356	1	0
0684803356	2	1
0684803356	3	1
0684803356	4	1
0684803356	5	1
0684865726	1	0
0684865726	2	0
0684865726	3	1
0684865726	4	1
0684865726	5	1
0679731156	1	1
0679731156	2	0
0679731156	3	0
0679731156	4	0
0679731156	5	1
0006385370	1	1
0006385370	2	1
0006385370	3	1
0006385370	4	1
0006385370	5	1
0676971997	1	1
0676971997	2	1
0676971997	3	0
0676971997	4	1
0676971997	5	1
074341005X	1	1
074341005X	2	1
074341005X	3	1
074341005X	4	0
074341005X	5	1
0140291091	1	1
0140291091	2	1
0140291091	3	0
0140291091	4	1
0140291091	5	1
1569471169	1	1
1569471169	2	0
1569471169	3	1
1569471169	4	1
1569471169	5	1
0920897533	1	1
0920897533	2	1
0920897533	3	1
0920897533	4	1
0920897533	5	1
0312205546	1	1
0312205546	2	1
0312205546	3	1
0312205546	4	1
0312205546	5	1
0385333706	1	1
0385333706	2	0
0385333706	3	1
0385333706	4	1
0385333706	5	1
1552634523	1	1
1552634523	2	1
1552634523	3	1
1552634523	4	0
1552634523	5	0
0802137849	1	0
0802137849	2	1
0802137849	3	1
0802137849	4	1
0802137849	5	1
0006480608	1	1
0006480608	2	0
0006480608	3	0
0006480608	4	1
0006480608	5	1
0002244098	1	1
0002244098	2	1
0002244098	3	1
0002244098	4	1
0002244098	5	1
014029984X	1	1
014029984X	2	1
014029984X	3	1
014029984X	4	0
014029984X	5	1
1550548409	1	1
1550548409	2	1
1550548409	3	0
1550548409	4	0
1550548409	5	1
0864922299	1	1
0864922299	2	1
0864922299	3	1
0864922299	4	0
0864922299	5	0
1895411416	1	1
1895411416	2	0
1895411416	3	0
1895411416	4	1
1895411416	5	0
1861590466	1	1
1861590466	2	0
1861590466	3	1
1861590466	4	0
1861590466	5	1
1861591799	1	1
1861591799	2	0
1861591799	3	1
1861591799	4	1
1861591799	5	1
0670872202	1	1
0670872202	2	0
0670872202	3	1
0670872202	4	1
0670872202	5	1
0141000252	1	1
0141000252	2	0
0141000252	3	1
0141000252	4	1
0141000252	5	1
1551924579	1	0
1551924579	2	1
1551924579	3	1
1551924579	4	1
1551924579	5	0
0771014902	1	1
0771014902	2	1
0771014902	3	0
0771014902	4	0
0771014902	5	0
0385475772	1	1
0385475772	2	0
0385475772	3	1
0385475772	4	1
0385475772	5	1
0771014538	1	0
0771014538	2	0
0771014538	3	1
0771014538	4	1
0771014538	5	1
0679767770	1	1
0679767770	2	1
0679767770	3	1
0679767770	4	1
0679767770	5	1
0452272726	1	1
0452272726	2	1
0452272726	3	1
0452272726	4	0
0452272726	5	1
0525941916	1	1
0525941916	2	1
0525941916	3	1
0525941916	4	1
0525941916	5	1
0452270073	1	2
0452270073	2	1
0452270073	3	1
0452270073	4	0
0452270073	5	1
1552633470	1	1
1552633470	2	0
1552633470	3	1
1552633470	4	1
1552633470	5	1
1552630110	1	1
1552630110	2	0
1552630110	3	1
1552630110	4	1
1552630110	5	1
1550135570	1	1
1550135570	2	1
1550135570	3	1
1550135570	4	0
1550135570	5	0
0312301731	1	1
0312301731	2	0
0312301731	3	1
0312301731	4	1
0312301731	5	0
0312267568	1	0
0312267568	2	1
0312267568	3	1
0312267568	4	1
0312267568	5	1
0521662605	1	1
0521662605	2	1
0521662605	3	1
0521662605	4	1
0521662605	5	1
0345419030	1	0
0345419030	2	0
0345419030	3	1
0345419030	4	1
0345419030	5	1
0684850273	1	1
0684850273	2	1
0684850273	3	1
0684850273	4	1
0684850273	5	0
1573229717	1	1
1573229717	2	1
1573229717	3	1
1573229717	4	0
1573229717	5	0
1573227749	1	0
1573227749	2	1
1573227749	3	1
1573227749	4	1
1573227749	5	1
0440574862	1	1
0440574862	2	1
0440574862	3	1
0440574862	4	1
0440574862	5	1
0312168675	1	1
0312168675	2	1
0312168675	3	1
0312168675	4	1
0312168675	5	1
0312144504	1	1
0312144504	2	0
0312144504	3	0
0312144504	4	1
0312144504	5	1
0671726730	1	0
0671726730	2	1
0671726730	3	1
0671726730	4	0
0671726730	5	1
0060275855	1	1
0060275855	2	1
0060275855	3	1
0060275855	4	1
0060275855	5	1
067944999X	1	1
067944999X	2	1
067944999X	3	0
067944999X	4	1
067944999X	5	1
0061099058	1	1
0061099058	2	1
0061099058	3	1
0061099058	4	0
0061099058	5	1
0486268756	1	1
0486268756	2	1
0486268756	3	1
0486268756	4	1
0486268756	5	1
0486270645	1	1
0486270645	2	1
0486270645	3	1
